Time	zen	dw_solar	G_pers	Ics	G_psm	G_nam
2016-03-09 15:00:00	68.218	216.715	146.268	353.202	263	317.25
2016-03-09 16:00:00	59.496	314.093	225.28	516.848	300	527.875
2016-03-09 17:00:00	52.687	305.897	315.117	637.386	361	643.465
2016-03-09 18:00:00	48.694	452.69	152.43	703.931	395	698.119
2016-03-09 19:00:00	48.254	314.79	74.637	711.069	197	707.57
2016-03-09 20:00:00	51.457	185.003	93.145	658.245	246	654.752
2016-03-09 21:00:00	57.681	237.925	84.428	549.735	356	542.848
2016-03-09 22:00:00	66.021	99.002	49.383	395.02	115	385.125
2016-03-09 23:00:00	75.681	100.138	25.798	211.517	226	193.125
2016-03-10 00:00:00	85.961	43.709	5.552	43.14	45	18.875
2016-03-10 01:00:00	96.963	0	0	0	0	0
2016-03-10 02:00:00	107.692	0	0	0	0	0
2016-03-10 03:00:00	117.975	0	0	0	0	0
2016-03-10 04:00:00	127.26	0	0	0	0	0
2016-03-10 05:00:00	134.717	0	0	0	0	0
2016-03-10 06:00:00	139.201	0	0	0	0	0
2016-03-10 07:00:00	139.664	0	0	0	0	0
2016-03-10 08:00:00	135.977	0	0	0	0	0
2016-03-10 09:00:00	129.054	0	0	0	0	0
2016-03-10 10:00:00	120.072	0	0	0	0	0
2016-03-10 11:00:00	109.939	0	0	0	0	0
2016-03-10 12:00:00	99.252	0	0	0	0	0
2016-03-10 13:00:00	88.225	24.742	3.575	22.223	16	11.125
2016-03-10 14:00:00	77.775	178.628	83.63	173.184	174	143
2016-03-10 15:00:00	67.874	374.158	216.715	359.789	361	378.875
2016-03-10 16:00:00	59.129	543.895	314.093	523.539	529	540.25
2016-03-10 17:00:00	52.3	669.197	305.897	643.992	654	659.912
2016-03-10 18:00:00	48.298	734.72	452.69	710.347	725	723.32
2016-03-10 19:00:00	47.871	737.047	314.79	717.226	733	727.167
2016-03-10 20:00:00	51.108	685.012	185.003	664.1	680	670.243
2016-03-10 21:00:00	57.374	570.122	237.925	555.254	571	557.14
2016-03-10 22:00:00	65.751	390.342	99.002	400.149	416	398.125
2016-03-10 23:00:00	75.439	209.895	100.138	216.044	230	202.375
2016-03-11 00:00:00	85.728	42.385	43.709	45.734	49	33.375
2016-03-11 01:00:00	96.737	0	0	0	0	0
2016-03-11 02:00:00	107.461	0	0	0	0	0
2016-03-11 03:00:00	117.724	0	0	0	0	0
2016-03-11 04:00:00	126.975	0	0	0	0	0
2016-03-11 05:00:00	134.386	0	0	0	0	0
2016-03-11 06:00:00	138.826	0	0	0	0	0
2016-03-11 07:00:00	139.268	0	0	0	0	0
2016-03-11 08:00:00	135.588	0	0	0	0	0
2016-03-11 09:00:00	128.688	0	0	0	0	0
2016-03-11 10:00:00	119.731	0	0	0	0	0
2016-03-11 11:00:00	109.613	0	0	0	0	0
2016-03-11 12:00:00	98.932	0	0	0	0	0
2016-03-11 13:00:00	87.897	25.04	24.742	24.785	19	21.25
2016-03-11 14:00:00	77.447	179.577	178.628	179.121	181	193.75
2016-03-11 15:00:00	67.529	358.312	374.158	366.391	318	377.875
2016-03-11 16:00:00	58.762	554.625	543.895	530.231	536	527.375
2016-03-11 17:00:00	51.912	606.027	669.197	650.584	658	652.653
2016-03-11 18:00:00	47.901	733.037	734.72	716.739	724	717.564
2016-03-11 19:00:00	47.487	735.442	737.047	723.354	729	720.37
2016-03-11 20:00:00	50.76	675.165	685.012	669.921	673	661.796
2016-03-11 21:00:00	57.067	558.505	570.122	560.74	562	546.586
2016-03-11 22:00:00	65.483	395.802	390.342	405.254	407	388
2016-03-11 23:00:00	75.197	208.03	209.895	220.567	223	196.5
2016-03-12 00:00:00	85.501	34.953	42.385	48.407	47	34.375
2016-03-12 01:00:00	96.515	0	0	0	0	0
2016-03-12 02:00:00	107.23	0	0	0	0	0
2016-03-12 03:00:00	117.473	0	0	0	0	0
2016-03-12 04:00:00	126.689	0	0	0	0	0
2016-03-12 05:00:00	134.055	0	0	0	0	0
2016-03-12 06:00:00	138.451	0	0	0	0	0
2016-03-12 07:00:00	138.871	0	0	0	0	0
2016-03-12 08:00:00	135.199	0	0	0	0	0
2016-03-12 09:00:00	128.321	0	0	0	0	0
2016-03-12 10:00:00	119.387	0	0	0	0	0
2016-03-12 11:00:00	109.284	0	0	0	0	0
2016-03-12 12:00:00	98.612	0	0	0	0	0
2016-03-12 13:00:00	87.57	24.822	25.04	27.511	21	25.75
2016-03-12 14:00:00	77.119	179.383	179.577	185.115	184	199.375
2016-03-12 15:00:00	67.182	372.048	358.312	373.009	371	383.375
2016-03-12 16:00:00	58.394	498.903	554.625	536.917	537	542.75
2016-03-12 17:00:00	51.522	571.032	606.027	657.158	663	658.818
2016-03-12 18:00:00	47.502	639.522	733.037	723.104	659	717.228
2016-03-12 19:00:00	47.103	686.997	735.442	729.45	616	697.231
2016-03-12 20:00:00	50.412	664.412	675.165	675.71	615	637.359
2016-03-12 21:00:00	56.762	535.292	558.505	566.196	513	554.813
2016-03-12 22:00:00	65.215	370.793	395.802	410.336	402	378.875
2016-03-12 23:00:00	74.955	162.715	208.03	225.083	219	119.125
2016-03-13 00:00:00	85.275	30.933	34.953	51.148	47	19.125
2016-03-13 01:00:00	96.291	0	0	0	0	0
2016-03-13 02:00:00	106.998	0	0	0	0	0
2016-03-13 03:00:00	117.22	0	0	0	0	0
2016-03-13 04:00:00	126.403	0	0	0	0	0
2016-03-13 05:00:00	133.724	0	0	0	0	0
2016-03-13 06:00:00	138.076	0	0	0	0	0
2016-03-13 07:00:00	138.472	0	0	0	0	0
2016-03-13 08:00:00	134.808	0	0	0	0	0
2016-03-13 09:00:00	127.953	0	0	0	0	0
2016-03-13 10:00:00	119.041	0	0	0	0	0
2016-03-13 11:00:00	108.954	0	0	0	0	0
2016-03-13 12:00:00	98.288	0	0	0	0	0
2016-03-13 13:00:00	87.254	2.205	24.822	30.4	0	7.875
2016-03-13 14:00:00	76.789	30.422	179.383	191.16	3	53
2016-03-13 15:00:00	66.835	45.923	372.048	379.638	106	106.125
2016-03-13 16:00:00	58.025	77.593	498.903	543.595	125	149.75
2016-03-13 17:00:00	51.133	84.185	571.032	663.712	196	199.848
2016-03-13 18:00:00	47.104	144.555	639.522	729.441	269	283.346
2016-03-13 19:00:00	46.72	219.138	686.997	735.51	202	434.9
2016-03-13 20:00:00	50.065	241.93	664.412	681.461	310	478.906
2016-03-13 21:00:00	56.458	151.713	535.292	571.616	307	505.998
2016-03-13 22:00:00	64.947	170.658	370.793	415.391	103	325.125
2016-03-13 23:00:00	74.715	188.977	162.715	229.593	208	149.25
2016-03-14 00:00:00	85.05	13.833	30.933	53.962	45	32.375
2016-03-14 01:00:00	96.054	0.022	0	0	0	0
2016-03-14 02:00:00	106.766	0	0	0	0	0
2016-03-14 03:00:00	116.966	0	0	0	0	0
2016-03-14 04:00:00	126.114	0	0	0	0	0
2016-03-14 05:00:00	133.391	0	0	0	0	0
2016-03-14 06:00:00	137.699	0	0	0	0	0
2016-03-14 07:00:00	138.074	0	0	0	0	0
2016-03-14 08:00:00	134.416	0	0	0	0	0
2016-03-14 09:00:00	127.583	0	0	0	0	0
2016-03-14 10:00:00	118.694	0	0	0	0	0
2016-03-14 11:00:00	108.624	0	0	0	0	0
2016-03-14 12:00:00	97.965	0	0	0	0	0
2016-03-14 13:00:00	86.924	10.615	2.205	33.457	28	12.875
2016-03-14 14:00:00	76.458	74.29	30.422	197.253	194	76.25
2016-03-14 15:00:00	66.487	148.488	45.923	386.27	157	183.125
2016-03-14 16:00:00	57.654	200.243	77.593	550.263	209	347.75
2016-03-14 17:00:00	50.741	228.477	84.185	670.244	241	619.852
2016-03-14 18:00:00	46.705	304.365	144.555	735.745	343	714.825
2016-03-14 19:00:00	46.336	579.35	219.138	741.535	607	708.202
2016-03-14 20:00:00	49.718	520.892	241.93	687.177	560	619.036
2016-03-14 21:00:00	56.154	362.33	151.713	577.004	451	427.952
2016-03-14 22:00:00	64.681	235.853	170.658	420.419	280	287.625
2016-03-14 23:00:00	74.476	97.618	188.977	234.094	151	138.125
2016-03-15 00:00:00	84.837	28.672	13.833	56.853	34	19.375
2016-03-15 01:00:00	95.821	0	0.022	0	0	0
2016-03-15 02:00:00	106.534	0	0	0	0	0
2016-03-15 03:00:00	116.713	0	0	0	0	0
2016-03-15 04:00:00	125.826	0	0	0	0	0
2016-03-15 05:00:00	133.058	0	0	0	0	0
2016-03-15 06:00:00	137.323	0	0	0	0	0
2016-03-15 07:00:00	137.675	0	0	0	0	0
2016-03-15 08:00:00	134.023	0	0	0	0	0
2016-03-15 09:00:00	127.213	0	0	0	0	0
2016-03-15 10:00:00	118.345	0	0	0	0	0
2016-03-15 11:00:00	108.291	0	0	0	0	0
2016-03-15 12:00:00	97.641	0	0	0	0	0
2016-03-15 13:00:00	86.593	41.853	10.615	36.677	27	16.375
2016-03-15 14:00:00	76.126	252.69	74.29	203.387	167	74.875
2016-03-15 15:00:00	66.137	441.148	148.488	392.907	395	202.75
2016-03-15 16:00:00	57.284	449.387	200.243	556.917	421	283.25
2016-03-15 17:00:00	50.35	446.69	228.477	676.749	495	496.748
2016-03-15 18:00:00	46.305	399	304.365	742.017	531	513.099
2016-03-15 19:00:00	45.952	271.432	579.35	747.523	344	508.254
2016-03-15 20:00:00	49.371	355.972	520.892	692.851	498	356.731
2016-03-15 21:00:00	55.852	332.112	362.33	582.355	362	478.348
2016-03-15 22:00:00	64.417	432.983	235.853	425.419	430	334.625
2016-03-15 23:00:00	74.237	218.115	97.618	238.588	247	216.25
2016-03-16 00:00:00	84.622	56.027	28.672	59.818	63	45
2016-03-16 01:00:00	95.588	0.207	0	0	0	0
2016-03-16 02:00:00	106.302	0	0	0	0	0
2016-03-16 03:00:00	116.459	0	0	0	0	0
2016-03-16 04:00:00	125.538	0	0	0	0	0
2016-03-16 05:00:00	132.724	0	0	0	0	0
2016-03-16 06:00:00	136.945	0	0	0	0	0
2016-03-16 07:00:00	137.276	0	0	0	0	0
2016-03-16 08:00:00	133.63	0	0	0	0	0
2016-03-16 09:00:00	126.84	0	0	0	0	0
2016-03-16 10:00:00	117.996	0	0	0	0	0
2016-03-16 11:00:00	107.958	0	0	0	0	0
2016-03-16 12:00:00	97.314	0	0	0	0	0
2016-03-16 13:00:00	86.261	40.738	41.853	40.066	40	45.5
2016-03-16 14:00:00	75.794	213.623	252.69	209.56	219	230.25
2016-03-16 15:00:00	65.788	409.342	441.148	399.545	408	419.25
2016-03-16 16:00:00	56.913	582.585	449.387	563.553	574	579.75
2016-03-16 17:00:00	49.958	706.04	446.69	683.228	696	696.907
2016-03-16 18:00:00	45.904	711.03	399	748.252	599	759.863
2016-03-16 19:00:00	45.568	767.427	271.432	753.468	767	760.996
2016-03-16 20:00:00	49.026	658.762	355.972	698.486	712	702.207
2016-03-16 21:00:00	55.551	561.253	332.112	587.668	597	584.197
2016-03-16 22:00:00	64.152	250.385	432.983	430.391	437	417.625
2016-03-16 23:00:00	74.002	188.289	218.115	243.069	251	146.875
2016-03-17 00:00:00	84.408	63.305	56.027	62.85	66	48.125
2016-03-17 01:00:00	95.354	0.18	0.207	0	0	0
2016-03-17 02:00:00	106.07	0	0	0	0	0
2016-03-17 03:00:00	116.205	0	0	0	0	0
2016-03-17 04:00:00	125.249	0	0	0	0	0
2016-03-17 05:00:00	132.388	0	0	0	0	0
2016-03-17 06:00:00	136.567	0	0	0	0	0
2016-03-17 07:00:00	136.876	0	0	0	0	0
2016-03-17 08:00:00	133.236	0	0	0	0	0
2016-03-17 09:00:00	126.468	0	0	0	0	0
2016-03-17 10:00:00	117.645	0	0	0	0	0
2016-03-17 11:00:00	107.623	0	0	0	0	0
2016-03-17 12:00:00	96.988	0	0	0	0	0
2016-03-17 13:00:00	85.93	46.2	40.738	43.629	44	50.125
2016-03-17 14:00:00	75.46	224.392	213.623	215.764	228	236.25
2016-03-17 15:00:00	65.438	412.768	409.342	406.177	345	426
2016-03-17 16:00:00	56.541	480.402	582.585	570.172	465	587.625
2016-03-17 17:00:00	49.566	636.803	706.04	689.674	583	705.01
2016-03-17 18:00:00	45.504	777.81	711.03	754.449	778	766.893
2016-03-17 19:00:00	45.184	754.657	767.427	759.372	781	767.272
2016-03-17 20:00:00	48.681	660.383	658.762	704.079	723	704.72
2016-03-17 21:00:00	55.251	557.988	561.253	592.943	609	570.403
2016-03-17 22:00:00	63.889	454.255	250.385	435.332	448	408.875
2016-03-17 23:00:00	73.764	239.885	188.289	247.539	258	226.875
2016-03-18 00:00:00	84.193	64.765	63.305	65.955	69	42
2016-03-18 01:00:00	95.112	0.395	0.18	0.001	0	0
2016-03-18 02:00:00	105.837	0	0	0	0	0
2016-03-18 03:00:00	115.951	0	0	0	0	0
2016-03-18 04:00:00	124.958	0	0	0	0	0
2016-03-18 05:00:00	132.053	0	0	0	0	0
2016-03-18 06:00:00	136.188	0	0	0	0	0
2016-03-18 07:00:00	136.476	0	0	0	0	0
2016-03-18 08:00:00	132.841	0	0	0	0	0
2016-03-18 09:00:00	126.094	0	0	0	0	0
2016-03-18 10:00:00	117.293	0	0	0	0	0
2016-03-18 11:00:00	107.287	0	0	0	0	0
2016-03-18 12:00:00	96.661	0	0	0	0	0
2016-03-18 13:00:00	85.61	30.87	46.2	47.365	48	40.125
2016-03-18 14:00:00	75.127	173.467	224.392	221.996	230	179.875
2016-03-18 15:00:00	65.088	262.883	412.768	412.803	250	377.625
2016-03-18 16:00:00	56.171	299.738	480.402	576.765	185	517.875
2016-03-18 17:00:00	49.173	207.505	636.803	696.088	141	615.366
2016-03-18 18:00:00	45.103	210.61	777.81	760.605	163	637.744
2016-03-18 19:00:00	44.801	224.112	754.657	765.233	224	605.594
2016-03-18 20:00:00	48.336	246.667	660.383	709.628	393	374.293
2016-03-18 21:00:00	54.951	224.568	557.988	598.18	285	444.737
2016-03-18 22:00:00	63.628	85.552	454.255	440.242	87	279.25
2016-03-18 23:00:00	73.528	76.435	239.885	251.998	50	182.75
2016-03-19 00:00:00	83.979	19.88	64.765	69.128	14	38.25
2016-03-19 01:00:00	94.884	0.1	0.395	0.007	0	0
2016-03-19 02:00:00	105.605	0	0	0	0	0
2016-03-19 03:00:00	115.695	0	0	0	0	0
2016-03-19 04:00:00	124.668	0	0	0	0	0
2016-03-19 05:00:00	131.718	0	0	0	0	0
2016-03-19 06:00:00	135.811	0	0	0	0	0
2016-03-19 07:00:00	136.076	0	0	0	0	0
2016-03-19 08:00:00	132.446	0	0	0	0	0
2016-03-19 09:00:00	125.72	0	0	0	0	0
2016-03-19 10:00:00	116.941	0	0	0	0	0
2016-03-19 11:00:00	106.951	0	0	0	0	0
2016-03-19 12:00:00	96.333	0	0	0	0	0
2016-03-19 13:00:00	85.277	27.783	30.87	51.275	21	34.75
2016-03-19 14:00:00	74.793	135.077	173.467	228.252	102	182.875
2016-03-19 15:00:00	64.738	247.89	262.883	419.419	277	413.625
2016-03-19 16:00:00	55.8	502.91	299.738	583.331	503	590.5
2016-03-19 17:00:00	48.781	615.363	207.505	702.463	658	695.022
2016-03-19 18:00:00	44.702	688.785	210.61	766.718	720	732.258
2016-03-19 19:00:00	44.419	709.382	224.112	771.047	785	761.571
2016-03-19 20:00:00	47.994	624.565	246.667	715.13	604	698.522
2016-03-19 21:00:00	54.654	519.033	224.568	603.372	597	575.157
2016-03-19 22:00:00	63.368	455.81	85.552	445.121	403	416.625
2016-03-19 23:00:00	73.294	127.157	76.435	256.44	233	221.375
2016-03-20 00:00:00	83.764	31.27	19.88	72.366	64	54.25
2016-03-20 01:00:00	94.656	0.228	0.1	0.02	0	0
2016-03-20 02:00:00	105.373	0	0	0	0	0
2016-03-20 03:00:00	115.44	0	0	0	0	0
2016-03-20 04:00:00	124.376	0	0	0	0	0
2016-03-20 05:00:00	131.382	0	0	0	0	0
2016-03-20 06:00:00	135.434	0	0	0	0	0
2016-03-20 07:00:00	135.676	0	0	0	0	0
2016-03-20 08:00:00	132.052	0	0	0	0	0
2016-03-20 09:00:00	125.346	0	0	0	0	0
2016-03-20 10:00:00	116.588	0	0	0	0	0
2016-03-20 11:00:00	106.614	0	0	0	0	0
2016-03-20 12:00:00	95.992	0.043	0	0	0	0
2016-03-20 13:00:00	84.957	64.545	27.783	55.359	57	65.5
2016-03-20 14:00:00	74.459	187.615	135.077	234.529	240	258.5
2016-03-20 15:00:00	64.389	372.76	247.89	426.021	311	447.875
2016-03-20 16:00:00	55.428	625.79	502.91	589.872	485	600.5
2016-03-20 17:00:00	48.389	474.4	615.363	708.801	600	719.313
2016-03-20 18:00:00	44.302	769.332	688.785	772.786	788	783.573
2016-03-20 19:00:00	44.035	802.828	709.382	776.813	791	776.245
2016-03-20 20:00:00	47.652	689.45	624.565	720.587	732	713.886
2016-03-20 21:00:00	54.358	626.327	519.033	608.526	616	601.679
2016-03-20 22:00:00	63.11	457.977	455.81	449.968	451	442.375
2016-03-20 23:00:00	73.059	240.47	127.157	260.868	260	244.25
2016-03-21 00:00:00	83.55	67.125	31.27	75.661	75	59.5
2016-03-21 01:00:00	94.429	0.938	0.228	0.043	0	0
2016-03-21 02:00:00	105.141	0	0	0	0	0
2016-03-21 03:00:00	115.184	0	0	0	0	0
2016-03-21 04:00:00	124.085	0	0	0	0	0
2016-03-21 05:00:00	131.044	0	0	0	0	0
2016-03-21 06:00:00	135.055	0	0	0	0	0
2016-03-21 07:00:00	135.276	0	0	0	0	0
2016-03-21 08:00:00	131.657	0	0	0	0	0
2016-03-21 09:00:00	124.971	0	0	0	0	0
2016-03-21 10:00:00	116.235	0	0	0	0	0
2016-03-21 11:00:00	106.277	0	0	0	0	0
2016-03-21 12:00:00	95.641	0.052	0.043	0	0	0
2016-03-21 13:00:00	84.647	43.95	64.545	59.611	60	69.5
2016-03-21 14:00:00	74.126	242.273	187.615	240.816	244	262
2016-03-21 15:00:00	64.039	442.563	372.76	432.606	366	441.75
2016-03-21 16:00:00	55.056	584.145	625.79	596.378	503	609.375
2016-03-21 17:00:00	47.996	698.707	474.4	715.098	715	715
2016-03-21 18:00:00	43.902	795.768	769.332	778.806	775	727.369
2016-03-21 19:00:00	43.653	669.39	802.828	782.53	716	698.654
2016-03-21 20:00:00	47.311	608.417	689.45	725.996	728	594.841
2016-03-21 21:00:00	54.063	610.11	626.327	613.636	618	591.453
2016-03-21 22:00:00	62.852	432.128	457.977	454.778	456	423.5
2016-03-21 23:00:00	72.828	235.498	240.47	265.281	266	231.125
2016-03-22 00:00:00	83.335	48.652	67.125	79.008	78	61.125
2016-03-22 01:00:00	94.203	0.415	0.938	0.082	0	0
2016-03-22 02:00:00	104.908	0	0	0	0	0
2016-03-22 03:00:00	114.929	0	0	0	0	0
2016-03-22 04:00:00	123.793	0	0	0	0	0
2016-03-22 05:00:00	130.708	0	0	0	0	0
2016-03-22 06:00:00	134.676	0	0	0	0	0
2016-03-22 07:00:00	134.876	0	0	0	0	0
2016-03-22 08:00:00	131.262	0	0	0	0	0
2016-03-22 09:00:00	124.597	0	0	0	0	0
2016-03-22 10:00:00	115.882	0	0	0	0	0
2016-03-22 11:00:00	105.94	0	0	0	0	0
2016-03-22 12:00:00	95.293	0.093	0.052	0	0	0
2016-03-22 13:00:00	84.334	36.247	43.95	64.039	43	47.5
2016-03-22 14:00:00	73.792	93.307	242.273	247.115	170	178.875
2016-03-22 15:00:00	63.689	275.983	442.563	439.169	339	343.125
2016-03-22 16:00:00	54.685	428.428	584.145	602.852	471	480.75
2016-03-22 17:00:00	47.604	627.35	698.707	721.35	608	526.427
2016-03-22 18:00:00	43.502	597.073	795.768	784.779	596	357.394
2016-03-22 19:00:00	43.272	606.502	669.39	788.196	661	311.593
2016-03-22 20:00:00	46.972	609.86	608.417	731.355	556	361.381
2016-03-22 21:00:00	53.769	228.175	610.11	618.703	361	196.024
2016-03-22 22:00:00	62.596	102.983	432.128	459.558	174	343.125
2016-03-22 23:00:00	72.596	46.157	235.498	269.675	97	166.375
2016-03-23 00:00:00	83.121	15.557	48.652	82.405	28	33.5
2016-03-23 01:00:00	93.965	0.03	0.415	0.142	0	0
2016-03-23 02:00:00	104.677	0	0	0	0	0
2016-03-23 03:00:00	114.672	0	0	0	0	0
2016-03-23 04:00:00	123.501	0	0	0	0	0
2016-03-23 05:00:00	130.371	0	0	0	0	0
2016-03-23 06:00:00	134.297	0	0	0	0	0
2016-03-23 07:00:00	134.477	0	0	0	0	0
2016-03-23 08:00:00	130.867	0	0	0	0	0
2016-03-23 09:00:00	124.222	0	0	0	0	0
2016-03-23 10:00:00	115.529	0	0	0	0	0
2016-03-23 11:00:00	105.602	0	0	0	0	0
2016-03-23 12:00:00	94.959	0	0.093	0.005	0	0
2016-03-23 13:00:00	84.02	3.392	36.247	68.635	7	17.875
2016-03-23 14:00:00	73.459	39.368	93.307	253.421	37	75
2016-03-23 15:00:00	63.34	60.452	275.983	445.711	15	171.875
2016-03-23 16:00:00	54.316	44.378	428.428	609.287	52	284.25
2016-03-23 17:00:00	47.212	42.652	627.35	727.556	31	369.888
2016-03-23 18:00:00	43.103	80.608	597.073	790.7	220	263.116
2016-03-23 19:00:00	42.892	83.088	606.502	793.81	159	131.066
2016-03-23 20:00:00	46.634	62.748	609.86	736.665	160	80.31
2016-03-23 21:00:00	53.477	58.512	228.175	623.725	27	28.077
2016-03-23 22:00:00	62.341	74.157	102.983	464.303	332	28.875
2016-03-23 23:00:00	72.365	62.42	46.157	274.055	194	23.25
2016-03-24 00:00:00	82.907	22.775	15.557	85.846	58	27.625
2016-03-24 01:00:00	93.74	0.375	0.03	0.228	0	0
2016-03-24 02:00:00	104.444	0	0	0	0	0
2016-03-24 03:00:00	114.416	0	0	0	0	0
2016-03-24 04:00:00	123.208	0	0	0	0	0
2016-03-24 05:00:00	130.035	0	0	0	0	0
2016-03-24 06:00:00	133.92	0	0	0	0	0
2016-03-24 07:00:00	134.078	0	0	0	0	0
2016-03-24 08:00:00	130.474	0	0	0	0	0
2016-03-24 09:00:00	123.846	0	0	0	0	0
2016-03-24 10:00:00	115.175	0	0	0	0	0
2016-03-24 11:00:00	105.265	0	0	0	0	0
2016-03-24 12:00:00	94.614	0.345	0	0.023	0	0
2016-03-24 13:00:00	83.704	52.863	3.392	73.391	79	92.25
2016-03-24 14:00:00	73.126	278.728	39.368	259.727	282	296.125
2016-03-24 15:00:00	62.992	502.642	60.452	452.227	486	496.125
2016-03-24 16:00:00	53.946	685.047	44.378	615.682	660	663
2016-03-24 17:00:00	46.822	812.908	42.652	733.714	786	782.69
2016-03-24 18:00:00	42.704	877.002	80.608	796.567	850	842.737
2016-03-24 19:00:00	42.513	873.73	83.088	799.369	853	839.332
2016-03-24 20:00:00	46.297	800.99	62.748	741.922	790	770.891
2016-03-24 21:00:00	53.187	670.307	58.512	628.702	668	644.116
2016-03-24 22:00:00	62.087	491.03	74.157	469.01	498	474
2016-03-24 23:00:00	72.137	285.645	62.42	278.417	297	270.125
2016-03-25 00:00:00	82.693	90.14	22.775	89.324	96	76.125
2016-03-25 01:00:00	93.516	1.685	0.375	0.347	0	0
2016-03-25 02:00:00	104.212	0	0	0	0	0
2016-03-25 03:00:00	114.159	0	0	0	0	0
2016-03-25 04:00:00	122.915	0	0	0	0	0
2016-03-25 05:00:00	129.697	0	0	0	0	0
2016-03-25 06:00:00	133.541	0	0	0	0	0
2016-03-25 07:00:00	133.68	0	0	0	0	0
2016-03-25 08:00:00	130.08	0	0	0	0	0
2016-03-25 09:00:00	123.472	0	0	0	0	0
2016-03-25 10:00:00	114.821	0	0	0	0	0
2016-03-25 11:00:00	104.928	0	0	0	0	0
2016-03-25 12:00:00	94.27	0.87	0.345	0.068	0	0
2016-03-25 13:00:00	83.388	51.105	52.863	78.29	52	70.875
2016-03-25 14:00:00	72.795	240.079	278.728	266.031	180	251.125
2016-03-25 15:00:00	62.644	265.292	502.642	458.712	285	428
2016-03-25 16:00:00	53.578	314.222	685.047	622.035	331	600.875
2016-03-25 17:00:00	46.431	452.855	812.908	739.822	553	732.235
2016-03-25 18:00:00	42.306	464.477	877.002	802.38	571	788.879
2016-03-25 19:00:00	42.134	359.582	873.73	804.873	605	436.993
2016-03-25 20:00:00	45.961	381.6	800.99	747.128	488	218.834
2016-03-25 21:00:00	52.897	461.453	670.307	633.632	539	265.752
2016-03-25 22:00:00	61.835	267.697	491.03	473.682	333	349
2016-03-25 23:00:00	71.909	83.663	285.645	282.758	196	163.5
2016-03-26 00:00:00	82.48	25.412	90.14	92.826	61	69.875
2016-03-26 01:00:00	93.293	0.45	1.685	0.504	0	0
2016-03-26 02:00:00	103.98	0	0	0	0	0
2016-03-26 03:00:00	113.903	0	0	0	0	0
2016-03-26 04:00:00	122.622	0	0	0	0	0
2016-03-26 05:00:00	129.361	0	0	0	0	0
2016-03-26 06:00:00	133.165	0	0	0	0	0
2016-03-26 07:00:00	133.283	0	0	0	0	0
2016-03-26 08:00:00	129.687	0	0	0	0	0
2016-03-26 09:00:00	123.097	0	0	0	0	0
2016-03-26 10:00:00	114.468	0	0	0	0	0
2016-03-26 11:00:00	104.591	0	0	0	0	0
2016-03-26 12:00:00	93.93	0.27	0.87	0.155	0	0
2016-03-26 13:00:00	83.07	24.262	51.105	83.312	17	46.625
2016-03-26 14:00:00	72.462	85.742	240.079	272.33	69	99.375
2016-03-26 15:00:00	62.298	113.007	265.292	465.164	169	145.75
2016-03-26 16:00:00	53.209	90.148	314.222	628.343	252	195.625
2016-03-26 17:00:00	46.042	107.717	452.855	745.877	366	178.915
2016-03-26 18:00:00	41.909	94.23	464.477	808.136	261	174.63
2016-03-26 19:00:00	41.757	58.255	359.582	810.32	254	129.469
2016-03-26 20:00:00	45.626	93.37	381.6	752.28	285	143.986
2016-03-26 21:00:00	52.611	100.382	461.453	638.516	146	124.563
2016-03-26 22:00:00	61.586	83.542	267.697	478.32	24	137.5
2016-03-26 23:00:00	71.683	85.682	83.663	287.079	28	89.5
2016-03-27 00:00:00	82.267	28.382	25.412	96.347	8	21.25
2016-03-27 01:00:00	93.072	0.317	0.45	0.708	0	0
2016-03-27 02:00:00	103.748	0	0	0	0	0
2016-03-27 03:00:00	113.646	0	0	0	0	0
2016-03-27 04:00:00	122.329	0	0	0	0	0
2016-03-27 05:00:00	129.023	0	0	0	0	0
2016-03-27 06:00:00	132.789	0	0	0	0	0
2016-03-27 07:00:00	132.886	0	0	0	0	0
2016-03-27 08:00:00	129.294	0	0	0	0	0
2016-03-27 09:00:00	122.724	0	0	0	0	0
2016-03-27 10:00:00	114.114	0	0	0	0	0
2016-03-27 11:00:00	104.254	0	0	0	0	0
2016-03-27 12:00:00	93.59	1.34	0.27	0.303	0	0
2016-03-27 13:00:00	82.753	100.518	24.262	88.437	101	112.125
2016-03-27 14:00:00	72.132	315.672	85.742	278.616	310	322.125
2016-03-27 15:00:00	61.953	528.482	113.007	471.58	515	528.375
2016-03-27 16:00:00	52.842	703.647	90.148	634.602	686	698.5
2016-03-27 17:00:00	45.653	830.175	107.717	751.876	807	814.313
2016-03-27 18:00:00	41.512	895.142	94.23	813.835	867	869.013
2016-03-27 19:00:00	41.38	893.545	58.255	815.71	866	858.696
2016-03-27 20:00:00	45.294	825.07	93.37	757.376	801	786.662
2016-03-27 21:00:00	52.325	692.858	100.382	643.351	676	658.558
2016-03-27 22:00:00	61.337	510.345	83.542	482.918	507	487.625
2016-03-27 23:00:00	71.456	305.203	85.682	291.38	308	282.5
2016-03-28 00:00:00	82.055	104.517	28.382	99.885	106	84.375
2016-03-28 01:00:00	92.837	3.105	0.317	0.964	0	0
2016-03-28 02:00:00	103.517	0	0	0	0	0
2016-03-28 03:00:00	113.389	0	0	0	0	0
2016-03-28 04:00:00	122.035	0	0	0	0	0
2016-03-28 05:00:00	128.686	0	0	0	0	0
